probe_candidate_id,case_id,freeze_id,primary_type,cdrd_label,target_span,expected_reading,raw_tts_actual_reading,negative_readings,raw_text_len,target_first_char_index,target_occurrence_count,source_audio_path,source_audio_duration_seconds,span_center_seconds_est,clip_start_seconds,clip_end_seconds,clip_duration_seconds,clip_audio_path,full_asr_source,full_asr_text,full_default_asr_text,full_omni_strict_asr_text,asr_masking_evidence,isolated_asr_model,isolated_asr_protocol,isolated_asr_text,isolated_asr_label,isolated_asr_match_json,latency_seconds,error,reviewed_isolated_asr_label,reviewed_label_note
PCP2_0033,real_news_000166,P1P2_032,military_model,cdrd_entity,运-20B,运二零B,运负二十B,"['运负二十B', '运负二十', '运到二十', '运至20B', '运到20B', '运负20B', '运减20B']",164,4,3,audio/mimo_v25_tts_p1p2_200/raw/real_news_000166.wav,33.12,1.313,0.0,6.0,6.0,audio/span_isolation_iso6s/PCP2_0033_real_news_000166_运-20B_iso6s.wav,main strict ASR (mimo-v2.5),歼二零运负二十B空中对话护送烈士归国。四月二十二日上午，赴韩接迎第十三批在韩志愿军烈士遗骸的运负二十B专机进入我国领空，四架歼二零迎接护航。运负二十B呼号荣归五十，寓意一九五零年出征的英雄们光荣回家。歼二零呼号红樱，代表传承与力量。进入领空后，两型战机进行空中对话，表达对先烈的深切缅怀和崇高敬意，共同护送英雄回家。,歼20与运-20B空中对话，护送烈士归国。4月22日上午，赴韩接迎第13批在韩志愿军烈士遗骸的运-20B专机进入我国领空，四架歼20迎接护航。运-20B呼号“荣归50”，寓意1950年初出征的英雄们光荣回家。歼20呼号“红鹰”，代表传承与力量。进入领空后，两型战机进行空中对话，表达对先烈的深切缅怀和崇高敬意，共同护送英雄回家。,,Raw 读错 运负二十B，default ASR  写对 运-20B,mimo-v2.5,strict_prompt,歼二零孕妇二十比空中对话护送烈士归国。四月二十二日上午,other_transcript,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",14.4,,exposed,"ASR writes 孕妇二十比, reflecting 运负二十B/负-like wrong reading rather than 运二零B."
PCP2_0034,real_news_000421,P1P2_071,military_model,cdrd_entity,B-2,B二,B杠二,"['B杠二', 'B负二', 'B到二', 'B至2', 'B到2', 'B负2', 'B减2']",248,188,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000421.wav,52.0,39.734,36.734,42.734,6.0,audio/span_isolation_iso6s/PCP2_0034_real_news_000421_B-2_iso6s.wav,main strict ASR (mimo-v2.5),揭秘AI军事神话，情报追踪才是关键。美国和以色列二月二十八日联合打击伊朗，致哈梅内伊身亡。行动后，网上流传大量文章，宣称这是AI主导的斩首行动，涉及帕兰提尔、科奥的模型和安度里尔无人机蜂群等。但对照公开报道发现，这些描述充满技术夸大和事实曲解。真正的情报突破来自CIA数月的人力情报追踪，而非AI算法。行动主要依靠传统军事力量，以色列出动二百架战机，美军动用F杠三五B杠二轰炸机等打击上千目标。AI仅在情报分析等环节起辅助作用，远非决定性力量。杀死哈梅内伊的是导弹和情报，而非人工智能。,揭秘AI军事情报追踪才是关键美国和以色列2月28日联合打击伊朗致哈梅内伊身亡行动后网上流传大量文章宣称这是AI主导的斩首行动涉及帕兰提尔GPT模型和安杜里尔无人机蜂群等但对照公开报道发现这些描述充满技术夸大和事实曲解真正的情报突破来自CIA数月的人力情报追踪而非AI算法行动主要依靠传统军事力量以色列出动200架战机美军动用F-35B-2轰炸机等打击上千目标AI仅在情报分析等环节起辅助作用远非决定性力量杀死哈梅内伊的是导弹和情报而非人工智能,揭秘AI军事神话情报追踪才是关键美国和以色列二月二十八日联合打击伊朗致哈梅内伊身亡行动后网上流传大量文章宣称这是AI主导的斩首行动涉及帕兰提尔科奥的模型和安杜里尔无人机蜂群等但对照公开报道发现这些描述充满技术夸大和事实曲解真正的情报突破来自CIA数月的人力情报追踪而非AI算法行动主要依靠传统军事力量以色列出动二百架战机美军动用F杠三五B杠二轰炸机等打击上千目标AI仅在情报分析等环节起辅助作用远非决定性力量杀死哈梅内伊的是导弹和情报而非人工智能,Raw 读错 B杠二，default ASR 写对 B-2,mimo-v2.5,strict_prompt,机，美军动用F杠三五B杠二轰炸机等打击上千目标，AI仅在,exposed,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": [""B杠二""]}",21.599,,exposed,
PCP2_0035,real_news_000405,P1P2_066,military_model,cdrd_entity,F-18,F十八,F杠十八,"['F杠十八', 'F负十八', 'F到十八', 'F至18', 'F到18', 'F负18', 'F减18']",217,201,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000405.wav,46.08,43.107,40.08,46.08,6.0,audio/span_isolation_iso6s/PCP2_0035_real_news_000405_F-18_iso6s.wav,main strict ASR (mimo-v2.5),特朗普团队研判油价飙升至二百美元，特朗普团队被曝研判油价飙升至二百美元的潜在影响，白宫否认相关说法。受中东冲突影响，国际油价已上涨百分之三十至百分之四十，机构警告若油价长期维持在高位，将引发滞胀。分析认为油价上涨已推高通胀预期，美国三月CPI预期从百分之二点九升至百分之三点三。特朗普称油价上涨对美国有利，但遭民主党批评。与此同时，伊朗与以色列冲突持续升级，伊朗二十五日对以色列七十多处目标发动导弹打击，并声称击落美军F-杠-十八战机，美军否认相关说法。,特朗普团队研判油价飙升至200美元。特朗普团队被曝研判油价飙升至200美元的潜在影响，白宫否认相关说法。受中东冲突影响，国际油价已上涨30%至40%，机构警告若油价长期维持在高位，将引发滞胀。分析认为，油价上涨已推高通胀预期，美国3月CPI预期从2.9%升至3.3%。特朗普称油价上涨对美国有利，但遭民主党批评。与此同时，伊朗与以色列冲突持续升级，伊朗25日对以色列70多处目标发动导弹打击，并声称击落美军F-18战机，美军否认相关说法。,特朗普团队研判油价飙升至两百美元 特朗普团队被曝研判油价飙升至两百美元的潜在影响 白宫否认相关说法 受中东冲突影响 国际油价已上涨百分之三十至百分之四十 机构警告 若油价长期维持在高位 将引发滞涨 分析认为 油价上涨已推高通胀预期 美国三月CPI预期从百分之二点九升至百分之三点三 特朗普称 油价上涨对美国有利 但遭民主党批评 与此同时 伊朗与以色列冲突持续升级 伊朗二十五日对以色列七十多处目标发动导弹打击 并声称击落美军F杠一八战机 美军否认相关说法,Raw 读错 F杠十八 ，default ASR 写对 F-18,mimo-v2.5,strict_prompt,,no_output,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",30.786,,no_output,
PCP2_0036,real_news_000009,P1P2_004,military_model,cdrd_entity,伊尔-76,伊尔七六,伊尔负七六,"['伊尔负七六', '伊尔负七十六', '伊尔到七十六', '伊尔至76', '伊尔到76', '伊尔负76', '伊尔减76']",205,106,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000009.wav,47.04,24.897,21.897,27.897,6.0,audio/span_isolation_iso6s/PCP2_0036_real_news_000009_伊尔-76_iso6s.wav,main strict ASR (mimo-v2.5),十三年接迎路，见证空军装备跨越发展。从二零一四年到二零二六年，我国连续十三年接迎在韩志愿军烈士遗骸回国。接运护航战机的更迭，见证着中国空军跨越式发展。从二零一四年东方航空波音七四七货机直飞首趟任务，到二零一五年起，空军伊尔七六运输机连续五年接运，再到二零二零年国产运二零首次执行任务，今年运二零B接棒。护航战机也从歼十一B升级为歼二零隐形战机。机型迭代升级，彰显国防实力提升，承载着祖国对革命先烈的无限尊崇。,十三年接迎路，见证空军装备跨越发展。从2014年到2026年，我国连续13年接迎在韩志愿军烈士遗骸回国。接运护航战机的更迭，见证着中国空军跨越式发展。从2014年东方航空波音747货机执飞首趟任务，到2015年起空军伊尔-76运输机连续5年接运，再到2020年国产运-20首次执行任务，今年运-20B接棒。护航战机也从歼-11B升级为歼-20隐形战机。机型迭代升级，彰显国防实力提升，承载着祖国对革命先烈的无限尊崇。,十三年接迎路见证空军装备跨越发展。从二零一四年到二零二六年，我国连续一三年接迎在韩志愿军烈士遗骸回国。接运护航战机的更迭见证着中国空军跨越式发展。从二零一四年东方航空波音七四七货机直飞首趟任务，到二零一五年起空军伊尔七十六运输机连续五年接运，再到二零二零年国产运负二十首次执行任务，今年运负二十B接棒。护航战机也从歼一一B升级为歼二零隐形战机。机型迭代升级彰显国防实力提升，承载着祖国对革命先烈的无限尊崇。,Raw读错，ASR自动写对正确：伊尔七六运输机。,mimo-v2.5,strict_prompt,,no_output,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",29.396,,no_output,
PCP2_0037,real_news_000322,P1P2_051,military_model,cdrd_entity,F-16,F16,F杠16,"['F杠16', 'F负十六', 'F到十六', 'F至16', 'F到16', 'F负16', 'F减16']",159,102,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000322.wav,32.96,21.559,18.559,24.559,6.0,audio/span_isolation_iso6s/PCP2_0037_real_news_000322_F-16_iso6s.wav,main strict ASR (mimo-v2.5),美军战机、加油机、运输机大规模增援中东地区，美国持续在中东地区进行军事集结。亚伯拉罕林肯号航母打击群正驶往该地区。五角大楼增派多架F-15E战斗机、运输机和加油机。目前已有三个F-15E中队部署在中东。F-16和A-10战机也将被部署。特朗普表示不排除对伊朗采取军事行动的可能性。伊朗外交部长则敦促美国寻求外交途径。,"美军战机、加油机、运输机大规模增援中东地区。

美国持续在中东地区进行军事集结。亚伯拉罕·林肯号航母打击群正驶往该地区。五角大楼增派多架F-15E战斗机、运输机和加油机。目前已有三个F-15E中队部署在中东，F-16和A-10战机也将被部署。

特朗普表示，不排除对伊朗采取军事行动的可能性。伊朗外交部长则敦促美国寻求外交途径。",美军战机加油机运输机大规模增援中东地区 美国持续在中东地区进行军事集结 亚伯拉罕林肯号航母打击群正驶往该地区 五角大楼增派多架S-15E战斗机运输机和加油机 目前已有三个F-15E中队部署在中东 F-16和A-10战机也将被部署 特朗普表示不排除对伊朗采取军事行动的可能性 伊朗外交部长则敦促美国寻求外交途径,Raw 读错 F杠16 ，Raw ASR transcript   写对 F-16,mimo-v2.5,strict_prompt,第151中队部署在中东F-十六和A-十战机也将被部署,other_transcript,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",5.889,,exposed,"ASR writes F-十六, preserving a hyphen/杠-like reading rather than the intended model reading."
PCP2_0043,real_news_000376,P1P2_060,quarter,cdrd_entity,58kW,五十八千瓦,五十八KW,['五十八KW'],172,127,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000376.wav,34.88,26.16,23.16,29.16,6.0,audio/span_isolation_iso6s/PCP2_0043_real_news_000376_58kW_iso6s.wav,fallback default ASR (mimo-v2.5),奇瑞QQ3EV智能纯电小车2月初正式上市，奇瑞QQ3EV纯电小车将于2月6日上市，预计售价6至9万元。新车基于T12纯电平台打造，搭载AI智能系统和辅助驾驶功能，外观采用新设计语言，内饰双色搭配，配备15.6英寸中控屏、256色氛围灯等。动力系统最大功率58kW，最高车速125千米每小时，使用磷酸铁锂电池。奇瑞将举办品牌之夜活动正式亮相该车型。,奇瑞QQ3EV智能纯电小车2月初正式上市，奇瑞QQ3EV纯电小车将于2月6日上市，预计售价6至9万元。新车基于T12纯电平台打造，搭载AI智能系统和辅助驾驶功能，外观采用新设计语言，内饰双色搭配，配备15.6英寸中控屏、256色氛围灯等。动力系统最大功率58kW，最高车速125千米每小时，使用磷酸铁锂电池。奇瑞将举办品牌之夜活动正式亮相该车型。,奇瑞 Q Q 三 E V 智能纯电小车二月初正式上市，奇瑞 Q Q 三 E V 纯电小车将于二月六日上市，预计售价六至九万元。新车基于 T 十二 纯电平台打造，搭载 A I 智能系统和辅助驾驶功能，外观采用新设计语言，内饰双色搭配，配备十五点六英寸中控屏、二百五十六色氛围灯等。动力系统最大功率五十八千瓦，最高车速一百二十五公里每小时，使用磷酸铁锂电池。奇瑞将举办品牌之夜活动正式亮相该车型。,Raw读错，ASR自动写回58KW,mimo-v2.5,strict_prompt,等等。动力系统最大功率五十八千瓦，最高车速一百二十五公里每小时。,still_masked,"{""matched_expected"": true, ""matched_surface"": false, ""matched_negative"": []}",32.838,,still_masked,
PCP2_0056,real_news_000285,P1P2_044,hyphen_range,cdrd_entity,190N·m,190牛·米,190N·M,['190N·M'],195,181,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000285.wav,43.36,40.914,37.36,43.36,6.0,audio/span_isolation_iso6s/PCP2_0056_real_news_000285_190N_m_iso6s.wav,fallback default ASR (mimo-v2.5),长安启源Q05上市 8万起售 高性价比纯电SUV 长安启源Q05纯电SUV正式上市，售价7.99-10.99万元，定位紧凑型SUV，搭载宁德时代磷酸铁锂电池，提供405km和506km两种续航版本。车身尺寸4435×1855×1600mm，轴距2735mm，空间利用率高达86.6%。内饰简约实用，配备高清中控屏和全液晶仪表。动力方面，最大功率120kW，最大扭矩190N·m，驾驶体验灵活。,长安启源Q05上市 8万起售 高性价比纯电SUV 长安启源Q05纯电SUV正式上市，售价7.99-10.99万元，定位紧凑型SUV，搭载宁德时代磷酸铁锂电池，提供405km和506km两种续航版本。车身尺寸4435×1855×1600mm，轴距2735mm，空间利用率高达86.6%。内饰简约实用，配备高清中控屏和全液晶仪表。动力方面，最大功率120kW，最大扭矩190N·m，驾驶体验灵活。,长安启源Q零五上市八万起售高性价比纯电SUV长安启源Q零五纯电SUV正式上市售价七点九九至十点九九万元定位紧凑型SUV搭载宁德时代磷酸铁锂电池提供四百零五千米和五百零六千米两种续航版本车身尺寸四四三五乘一八五五乘一六零零毫米轴距二七三五毫米空间利用率高达百分之八十六点六内饰简约实用配备高清中控屏和全液晶仪表动力方面最大功率一百二十千瓦最大扭矩一百九十牛米驾驶体验灵活,Raw/Structured 都没修好，TTS 读 190N·M；ASR 直接写对 190牛·米。,mimo-v2.5,strict_prompt,最大功率一百二十KW，最大扭矩一百九十NM，驾驶体验灵活,other_transcript,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",16.911,,exposed,"ASR writes 一百九十NM, preserving letter-unit reading rather than 牛米."
PCP2_0062,real_news_000335,P1P2_053,hyphen_range,cdrd_entity,750MW,七百五十兆瓦,七百五十兆W,['七百五十兆W'],153,65,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000335.wav,30.08,13.271,10.271,16.271,6.0,audio/span_isolation_iso6s/PCP2_0062_real_news_000335_750MW_iso6s.wav,main strict ASR (mimo-v2.5),OPENAI携手CEREBRAS打造大规模AI推理系统 OPENAI与CEREBRAS达成合作协议，计划在二零二六至二零二八年间将七百五十兆W规模的CEREBRAS芯片纳入AI推理计算资源库。这一合作旨在显著缩短AI服务响应时间，实现实时交互体验，使用户能够利用AI完成更多操作并处理更高价值的工作负载。,OpenAI携手Cerebras打造大规模AI推理系统。OpenAI与Cerebras达成合作协议，计划在2026至2028年间，将750兆W规模的Cerebras芯片纳入AI推理计算资源库。这一合作旨在显著缩短AI服务响应时间，实现实时交互体验，使用户能够利用AI完成更多操作，并处理更高价值的工作负载。,OpenAI携手Cerebras打造大规模AI推理系统。OpenAI与Cerebras达成合作协议，计划在二零二六至二零二八年间将七百五十兆瓦规模的Cerebras芯片纳入AI推理计算资源库。这一合作旨在显著缩短AI服务响应时间，实现‘实时交互’体验，使用户能够利用AI完成更多操作，并处理更高价值的工作负载。,raw omni strict ASR 自动写对 七百五十兆瓦,mimo-v2.5,strict_prompt,二零二八年间将七百五十兆瓦规模,still_masked,"{""matched_expected"": true, ""matched_surface"": false, ""matched_negative"": []}",32.381,,still_masked,
PCP2_0064,real_news_000140,P1P2_027,hyphen_range,cdrd_entity,737-8,七百三十 八,七三七负八,"['七三七负八', '负', '减', '737至8', '737到8', '737负8', '737减8']",175,9,2,audio/mimo_v25_tts_p1p2_200/raw/real_news_000140.wav,36.16,2.376,0.0,6.0,6.0,audio/span_isolation_iso6s/PCP2_0064_real_news_000140_737-8_iso6s.wav,main strict ASR (mimo-v2.5),越航订购五十架波音七三七负八机队规模将扩大越南航空签署协议订购五十架波音七三七负八窄体客机计划于二零三零至二零三二年接收这批飞机将主要直飞国内和亚洲区域航线到二零三零年越航机队规模预计扩大至约一百五十一架同时越航还与波音公司讨论了投资三十架宽体客机的计划预计总价值超一百二十亿美元未来五年越航目标是关键运营指标实现两位数年均增长率,"越航订购五十架波音七三七MAX八，机队规模将扩大。

越南航空签署协议订购五十架波音七三七MAX八窄体客机，计划于二零三零至二零三二年接收。这批飞机将主要执飞国内和亚洲区域航线。到二零三零年，越航机队规模预计将扩大到大约一百五十一架。

同时，越航还与波音公司讨论了投资三十架宽体客机的计划，预计总价值超过一百二十亿美元。未来五年，越航的目标是实现关键运营指标的两位数年均增长率。",越航订购五十架波音七三七-八 机队规模将扩大 越南航空签署协议订购五十架波音七三七-八窄体客机 计划于二零三零至二零三二年接收 这批飞机将主要执飞国内和亚洲区域航线 到二零三零年 越航机队规模预计扩大至约一百五十一架 同时 越航还与波音公司讨论了投资三十架宽体客机的计划 预计总价值超一百二十亿美元 未来五年 越航目标是关键运营指标实现两位数年均增长率,ASR 直接写对了 737-8。,mimo-v2.5,strict_prompt,越航订购五十架波音七三七-八机队规模将扩大，越南航空,other_transcript,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",18.954,,still_masked,ASR writes 七三七-八 / surface aircraft form without the negative reading.
PCP2_0079,real_news_000261,P1P2_140,kw_kwh,non_cdrd,640kW,六百四十千瓦,六百四十kw,['六百四十kw'],205,92,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000261.wav,43.84,20.209,17.209,23.209,6.0,audio/span_isolation_iso6s/PCP2_0079_real_news_000261_640kW_iso6s.wav,fallback default ASR (mimo-v2.5),别克至境世家纯电版48.99万元超快充技术，别克至境世家纯电版MPV于3月17日上市，售价48.99万元，新车全球首搭900伏6C超快充电池，CLTC纯电续航601公里，峰值充电功率640千瓦，10分钟可补能400公里，该车采用纯电双电机四驱，零百加速5.1秒，最大扭矩550牛米，车长尺寸为5260毫米，2023毫米，1820毫米，轴距3160毫米，配备八屏AI数字座舱，无断点城市NOA领航辅助等配置。,别克至境世家纯电版48.99万元超快充技术，别克至境世家纯电版MPV于3月17日上市，售价48.99万元，新车全球首搭900伏6C超快充电池，CLTC纯电续航601公里，峰值充电功率640千瓦，10分钟可补能400公里，该车采用纯电双电机四驱，零百加速5.1秒，最大扭矩550牛米，车长尺寸为5260毫米，2023毫米，1820毫米，轴距3160毫米，配备八屏AI数字座舱，无断点城市NOA领航辅助等配置。,别克至境世家纯电版四十八点九九万元超快充技术。别克至境世家纯电版MPV于三月十七日上市，售价四十八点九九万元。新车全球首搭九百伏六C超快充电池，CLTC纯电续航六百零一公里，峰值充电功率六百四十千瓦，十分钟可补能四百公里。该车采用纯电双电机四驱，零百加速五点一秒，最大扭矩五百五十牛米。车身尺寸为五千二百六十毫米、两千零二十三毫米、一千八百二十毫米，轴距三千一百六十毫米，配备八屏AI数字座舱、无断点城市NOA领航辅助等配置。,raw的default ASR、omni strict ASR写对：六百四十千瓦。,mimo-v2.5,strict_prompt,,no_output,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",29.911,,no_output,
PCP2_0081,real_news_000027,P1P2_127,kw_kwh,non_cdrd,105kW,一百零五千瓦,一百零五kW,['一百零五kW'],198,137,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000027.wav,43.52,30.662,27.662,33.662,6.0,audio/span_isolation_iso6s/PCP2_0081_real_news_000027_105kW_iso6s.wav,main strict ASR (mimo-v2.5),蔚来纯电小车萤火虫交付量突破四万台蔚来纯电小车Firefly萤火虫已达成四万台交付该车于二零二五年四月上市官方指导价十一点九八至十二点五八万元萤火虫长四千零三毫米宽一千七百八十一毫米高一千五百五十七毫米轴距两千六百一十五毫米配备四十二千瓦时电池CLTC续航四百二十公里最大功率一百零五KW最大扭矩二百NGP中高车速一百五十千米每小时蔚来近期宣布第一百万台量产车下线并制定了二零二六年经营规划,"未来纯电小车萤火虫交付量突破4万台

蔚来纯电小车Firefly（萤火虫）已达成4万台交付。该车于2025年4月上市，官方指导价11.98至12.58万元。

萤火虫长4003毫米，宽1781毫米，高1557毫米，轴距2615毫米，配备42千瓦时电池，CLTC续航420公里。

最大功率105kW，最大扭矩200Nm，极速150公里每小时。

蔚来近期宣布第100万台量产车下线，并制定了2026年经营规划。",蔚来纯电小车萤火虫交付量突破四万台。蔚来纯电小车Firefly萤火虫已达成四万台交付。该车于二零二五年四月上市，官方指导价十一点九八至十二点五八万元。萤火虫长四千零三毫米，宽一千七百八十一毫米，高一千五百五十七毫米，轴距二千六百一十五毫米，配备四十二千瓦时电池，CLTC续航四百二十公里，最大功率一百零五千瓦，最大扭矩二百牛米，最高车速一百五十公里每小时。蔚来近期宣布第一百万台量产车下线，并制定了二零二六年经营规划。,Raw读错 一百零五kW，omni strict ASR 写对 一百零五千瓦,mimo-v2.5,strict_prompt,N E T C续航四百二十千米，最大功率一百零五K W，最大扭矩二百,exposed,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": [""一百零五kW""]}",8.519,,exposed,
PCP2_0082,real_news_000299,P1P2_143,kw_kwh,non_cdrd,200kW,二百千瓦,二百kW,['二百kW'],211,175,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000299.wav,45.6,38.36,35.36,41.36,6.0,audio/span_isolation_iso6s/PCP2_0082_real_news_000299_200kW_iso6s.wav,fallback default ASR (mimo-v2.5),比亚迪第三代元PLUS北京车展首发。比亚迪王朝网销售事业部总经理路天透露，第三代元PLUS将于2026北京车展全球首发，定位元力智趣闪充SUV。新车将搭载57.545千瓦时和68.547千瓦时两种容量电池包，CLTC纯电续航分别为540千米和630千米，车身尺寸长宽高为4665×1895×1675毫米，轴距2770毫米，搭载后置单电机系统，提供200kW和240kW两种功率，有望配备第二代刀片电池及比亚迪闪充技术。,比亚迪第三代元PLUS北京车展首发。比亚迪王朝网销售事业部总经理路天透露，第三代元PLUS将于2026北京车展全球首发，定位元力智趣闪充SUV。新车将搭载57.545千瓦时和68.547千瓦时两种容量电池包，CLTC纯电续航分别为540千米和630千米，车身尺寸长宽高为4665×1895×1675毫米，轴距2770毫米，搭载后置单电机系统，提供200kW和240kW两种功率，有望配备第二代刀片电池及比亚迪闪充技术。,比亚迪第三代元PLUS北京车展首发比亚迪王朝网销售事业部总经理陆天透露第三代元PLUS将于二零二六北京车展全球首发定位元力智趣闪充SUV新车将搭载五十七点五四五千瓦时和六十八点五四七千瓦时两种容量电池包CLTC纯电续航分别为五百四十千米和六百三十千米车身尺寸长宽高为四千六百六十五乘一千八百九十五乘一千六百七十五毫米轴距两千七百七十毫米搭载后置单电机系统提供二百千瓦和二百四十千瓦两种功率有望配备第二代刀片电池及比亚迪闪充技术,Raw读错 二百kW，omni strict ASR 写对 二百千瓦,mimo-v2.5,strict_prompt,七十毫米，搭载后置单电机系统，提供二百千瓦和二百四十千瓦两种功率,still_masked,"{""matched_expected"": true, ""matched_surface"": false, ""matched_negative"": []}",26.334,,still_masked,
PCP2_0083,real_news_000096,P1P2_134,kw_kwh,non_cdrd,230kW,二百三十千瓦,二百三十kW,['二百三十kW'],195,130,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000096.wav,46.88,31.854,28.854,34.854,6.0,audio/span_isolation_iso6s/PCP2_0083_real_news_000096_230kW_iso6s.wav,fallback default ASR (mimo-v2.5),智己LS8官图亮相，纯电续航最高335公里。智己LS8官方图片曝光，定位中大型SUV，预计2026年第一季度首发。新车延续家族设计语言，配备激光雷达，车身尺寸为5085毫米、2000毫米、1817毫米，轴距3060毫米。动力系统采用增程式，搭载1.5T发动机和230kW电动机，电池提供52.1千瓦时和65.9千瓦时两种容量，纯电续航最高335公里。新车将提供五座和六座版本，多种配置可选。,智己LS8官图亮相，纯电续航最高335公里。智己LS8官方图片曝光，定位中大型SUV，预计2026年第一季度首发。新车延续家族设计语言，配备激光雷达，车身尺寸为5085毫米、2000毫米、1817毫米，轴距3060毫米。动力系统采用增程式，搭载1.5T发动机和230kW电动机，电池提供52.1千瓦时和65.9千瓦时两种容量，纯电续航最高335公里。新车将提供五座和六座版本，多种配置可选。,智己L S八官图亮相，纯电续航最高三百三十五公里。智己L S八官方图片曝光，定位中大型S U V，预计二零二六年第一季度首发。新车延续家族设计语言，配备激光雷达，车身尺寸为五千零八十五毫米、两千毫米、一千八百一十七毫米，轴距三千零六十毫米。动力系统采用增程式，搭载一点五T发动机和二百三十千瓦电动机，电池提供五十二点一千瓦时和六十五点九千瓦时两种容量，纯电续航最高三百三十五公里。新车将提供五座和六座版本，多种配置可选。,Raw读错 二百三十kW，omni strict ASR 写对 二百三十千瓦,mimo-v2.5,strict_prompt,,no_output,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",31.711,,no_output,
PCP2_0084,real_news_000182,P1P2_136,kw_kwh,non_cdrd,150kW,一百五十千瓦,一百五十kw,['一百五十kw'],186,84,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000182.wav,38.56,17.932,14.932,20.932,6.0,audio/span_isolation_iso6s/PCP2_0084_real_news_000182_150kW_iso6s.wav,main strict ASR (mimo-v2.5),现代IONIQ五小型电动SUV将于二零二六年首发。现代IONIQ五纯电小型SUV计划于二零二六年四月全球首发。新车基于E G M P平台打造，采用四百伏架构，最大功率可达一百五十千瓦。提供五十八千瓦时和八十一点四千瓦时两种电池容量选择，最大续航里程六百四十四千米。外观设计线条柔和，封闭式格栅配合纤细日行灯，溜背造型搭配小鸭尾增添运动感。高性能版IONIQ五N预计二零二七年推出。,"现代IONIQ 3小型电动SUV将于2026年首发
现代IONIQ 3纯电小型SUV计划于2026年4月全球首发，新车基于E-GMP平台打造，采用400伏架构，最大功率可达150千瓦，提供58千瓦时和81.4千瓦时两种电池容量选择，最大续航里程644千米。外观设计线条柔和，封闭式格栅配合纤细日行灯，溜背造型搭配小鸭尾增添运动感，高性能版IONIQ 3N预计2027年推出。",现代IONIQ 3小型电动SUV将于二零二六年首发。现代IONIQ 3纯电小型SUV计划于二零二六年四月全球首发。新车基于E-GMP平台打造，采用四百伏架构，最大功率可达一百五十千瓦，提供五十八千瓦时和八十一点四千瓦时两种电池容量选择，最大续航里程六百四十四公里。外观设计线条柔和，封闭式格栅配合纤细日行灯，溜背造型搭配小鸭尾，增添运动感。高性能版IONIQ 3 N预计二零二七年推出。,raw的所有的asr都自动写对了：一百五十千瓦,mimo-v2.5,strict_prompt,,no_output,"{""matched_expected"": false, ""matched_surface"": false, ""matched_negative"": []}",33.61,,no_output,
PCP2_0085,real_news_000255,P1P2_138,kw_kwh,non_cdrd,15kW,十五千瓦,十五kW,['十五kW'],195,31,1,audio/mimo_v25_tts_p1p2_200/raw/real_news_000255.wav,43.52,7.365,4.365,10.365,6.0,audio/span_isolation_iso6s/PCP2_0085_real_news_000255_15kW_iso6s.wav,main strict ASR (mimo-v2.5),奇瑞携手博世量产四十八伏整车架构，星途旗舰车型率先搭载，供电功率达十五千瓦。奇瑞汽车与博世中国在北京签署四十八伏整车架构合作开发及量产框架协议，推动新一代四十八伏整车架构在中国率先量产。该技术将率先应用于星途旗舰车型，整车供电功率提升至十五千瓦，系统减重超过十公斤，线控底盘转向电机响应速度提升百分之二十以上。相较传统十二伏架构，四十八伏架构能更好满足现代化车载计算智能座舱和线控底盘的电力需求。,"由于我无法直接访问或处理外部音频文件，我无法提供您所提到的音频文件的具体转写内容。

如果您能上传该音频文件，我可以尝试为您进行转写。或者，如果您有其他问题或需要帮助，请随时告诉我！",奇瑞携手博世量产四十八伏整车架构 星途旗舰车型率先搭载供电功率达十五千瓦,ASR自动写对了十五千瓦,mimo-v2.5,strict_prompt,旗舰车型率先搭载供电功率达十五千瓦，奇瑞汽车与博世,still_masked,"{""matched_expected"": true, ""matched_surface"": false, ""matched_negative"": []}",26.137,,still_masked,
